title;address;averageprice;rating
Chez Prout;14 Rue Muller 75018 Paris;Prix moyen 25 €;
L'aQuarium;2, avenue Albert de Mun 75116 Paris;Prix moyen 51 €;
La Girouette Barzingue;13 Rue Lamartine, Paris, France 75009 Paris;Prix moyen 18 €;
Thaï City;281, rue Lecourbe 75015 Paris;Prix moyen 20 €;
Gold Dragon;54 Avenue Daumesnil 75012 Paris;Prix moyen 20 €;7
Le Malabar;88 Rue Saint-Dominique 75007 Paris;Prix moyen 30 €;7
Le Pantruche;3 Rue Victor Massé 75009 Paris;Prix moyen 45 €;
Le Clou de Fourchette;121 Rue de Rome 75017 Paris;Prix moyen 45 €;
Caillebotte;8 Rue Hippolyte Lebas 75009 Paris;Prix moyen 45 €;
Le Café du Théâtre;27,rue des Mathurins 75008 Paris;Prix moyen 22 €;
Shabu Sha;72 Rue des Gravilliers, Paris, France 75003 Paris;Prix moyen 18 €;
La Famiglia;71 Rue du Faubourg Poissonnière 75009 Paris;Prix moyen 25 €;
Bridge Club;99, rue de la Pompe 75016 Paris;Prix moyen 36 €;
La Marée Passy;71 avenue Paul Doumer 75016 Paris;Prix moyen 38 €;
La Cuisine de Bar;38 Rue Debelleyme 75003 Paris;Prix moyen 16 €;
Le Bar Long - Hôtel Royal Monceau;37 Avenue Hoche 75008 Paris;Prix moyen 50 €;6
Aux Saveurs du Liban;11 Rue Eugène Jumin 75019 Paris;Prix moyen 16 €;7
Okomusu;11 Rue Charlot 75003 Paris;Prix moyen 25 €;
Le Samson;9 Rue Jean Marie Jego 75013 Paris;Prix moyen 25 €;
Entrée des Artistes;30 Rue Victor Massé 75009 Paris;Prix moyen 35 €;
Chez Claire;7, rue de Rochechouart 75009 Paris;Prix moyen 18 €;
Welwitsch - Restaurant;91 Rue du Chemin Vert 75011 Paris;Prix moyen 25 €;
Les Planches de Sabin;21 Rue Saint-Sabin 75011 Paris;Prix moyen 18 €;
Le Bar Signature - Hôtel Pont Royal;5-7, rue de Montalembert 75007 Paris;Prix moyen 35 €;
Bouclier de Bacchus Monceau;3 Rue de Phalsbourg 75017 Paris;Prix moyen 25 €;
Le Magenta;152, boulevard de Magenta 75010 Paris;Prix moyen 24 €;7
John Viande;7bis Rue de Paradis 75010 Paris;Prix moyen 25 €;
Le 22 m2 - Chez Toi ou Chez Moi;3 Rue du Général Renault 75011 Paris;Prix moyen 15 €;
Hana La Boite à Image;1 Place de la Concorde 75008 Paris;Prix moyen 20 €;
Terre Rosse;14 Rue des Goncourt 75011 Paris;Prix moyen 25 €;
Jules et Shim- Sentier;37 Rue du Sentier 75002 Paris;Prix moyen 20 €;
Attitude Café;60 Boulevard Voltaire 75011 Paris;Prix moyen 25 €;
L'Adresse;60 Rue de Turbigo 75003 Paris;Prix moyen 16 €;7,9
La Perle Rouge;7, rue Lagille 75018 Paris;Prix moyen 21 €;
Blues Bar B Q;1, rue Sedaine 75011 Paris;Prix moyen 26 €;
Le Président;120 Rue du Faubourg du Temple Paris;Prix moyen 25 €;
Pizza Momo;105 Rue Saint-Antoine 75004 Paris;Prix moyen 17 €;
Rouge Pomme;127 Avenue du Général Leclerc 75014 Paris;Prix moyen 15 €;
Extérieur Quai;5, rue d'Alsace 75010 Paris;Prix moyen 20 €;
O Beyrouth;67 Rue Rambuteau 75004 Paris;Prix moyen 20 €;7
Longines Paris Eiffel Jumping;Place Joffre 75007 Paris;Prix moyen 150 €;
Le Colbert;9 Rue de la Harpe 75005 Paris;Prix moyen 20 €;
Drogheria Italiana Pizza E Cucina;258 Boulevard Voltaire 75011 Paris;Prix moyen 25 €;
Manfred;1, rue Réaumur 75003 Paris;Prix moyen 24 €;
L'Atlantide;4 rue du Pot de Fer 75005 Paris;Prix moyen 31 €;
La Basilicata Alésia;36 Avenue Jean Moulin 75014 Paris;Prix moyen 25 €;
La Taverne Henri IV;13, Place du Pont Neuf 75001 Paris;Prix moyen 22 €;
Dernier Bar Avant La Fin du Monde;19 Avenue Victoria 75001 Paris;Prix moyen 20 €;
Les Croisières Opéra;Port de Javel Haut 75015 Paris;Prix moyen 290 €;
Le Barrault Vins;70 Rue Barrault 75013 Paris;Prix moyen 20 €;
Bistrot Saint André;36 Rue Saint-André des Arts 75006 Paris;Prix moyen 32 €;
Le 53m2 - Chez Toi ou Chez Moi;30 Avenue Parmentier 75011 Paris;Prix moyen 20 €;
Le Safran;51-57, rue de Courcelles 75008 Paris;Prix moyen 60 €;8
Le Florès;80,rue de Grenelle 75007 Paris;Prix moyen 20 €;
Galina Sushi;11 Rue Bertin Poirée 75001 Paris;Prix moyen 16 €;
Lux Bar;12 Rue Lepic 75018 Paris;Prix moyen 18 €;
Il Grano;212 bis boulevard Pereire 75017 Paris;Prix moyen 23 €;9,1
Bar Les Ambassadeurs;10 Place de la Concorde 75008 Paris;;
Casa Murat;46, boulevard Murat 75016 Paris;Prix moyen 23 €;7,8
Buffet Sentier;69 Rue d'Aboukir 75002 Paris;Prix moyen 15 €;8,1
Toit Terrasse Molitor;6 avenue de la porte Molitor 75016 Paris;Prix moyen 50 €;8,3
Le Mouton Noir;65, rue de Charonne 75011 Paris;Prix moyen 27 €;
Bianca;2, rue du 4 Septembre 75002 Paris;Prix moyen 35 €;
L'Écrin;10 Place de la Concorde 75008 Paris;;
Café Antonia - Le Bristol Paris;112 Rue du Faubourg Saint-Honoré 75008 Paris;Prix moyen 79 €;
Pergo Café;62, rue Pergolèse 75016 Paris;Prix moyen 34 €;
Le 17m2 - Chez toi ou chez moi;2 Rue du Général Renault 75011 Paris;Prix moyen 15 €;
Le Berkeley;7, avenue Matignon 75008 Paris;Prix moyen 48 €;7,8
Les Rigoles;334 Rue des Pyrénées 75020 Paris;Prix moyen 22 €;
Poulet Hoff;80, rue Notre Dame de Nazareth 75003 Paris;Prix moyen 22 €;
Epicure - Le Bristol Paris;112 Rue du Faubourg Saint-Honoré 75008 Paris;Prix moyen 219 €;
L'Horloge;71 Rue Servan 75011 Paris;Prix moyen 25 €;
Café l'Annexe;6 Boulevard de l'Hôpital 75005 Paris;Prix moyen 24 €;
Le XIème Art;9, rue Camille Desmoulins 75011 Paris;Prix moyen 19 €;
Freschezza;145, avenue de Clichy 75017 Paris;Prix moyen 25 €;
Sucrepice;"5 Rue d&#39;Arras 75005 Paris";Prix moyen 20 €;
L'Atelier 110;110 Boulevard de Sébastopol 75003 Paris;Prix moyen 25 €;
L'Appartement Saint-Martin;2 Rue du Faubourg Saint-Martin, Ou 96 Rue René boulanger, 75010 Paris, France 75010 Paris;Prix moyen 25 €;6,9
Teppan;28 Rue de la Gaité 75014 Paris;Prix moyen 16 €;6,9
Marrouj;76, rue de Tocqueville 75017 Paris;Prix moyen 20 €;6,8
Saigon Étoile;3 Rue d' Armaillé 75017 Paris;Prix moyen 15 €;6,8
A la Chope de Corentin;13, avenue Corentin Cariou 75019 Paris;Prix moyen 30 €;6,8
La Boucherie;372 bis, rue Vaugirard 75015 Paris;Prix moyen 24 €;6,8
Coté Sushi;23 Avenue Marceau 75116 Paris;Prix moyen 20 €;6,8
Auberge de la Butte;8 Rue de la Butte aux Cailles 75013 Paris;Prix moyen 32 €;6,7
Le Terminus;19 Boulevard Diderot 75012 Paris;Prix moyen 25 €;6,7
Pizza Palatino;22, boulevard des Batignolles 75017 Paris;Prix moyen 19 €;6,7
Le Chai d'Adrien;39 Boulevard du Temple 75003 Paris;Prix moyen 19 €;6,7
Cafe du Rocher Saint Lazare;5, rue du rocher 75008 Paris;Prix moyen 25 €;6,6
Le Butcher;157 Rue du Faubourg Saint-Honoré 75008 Paris;Prix moyen 20 €;8,1
Sushi Jade;20, rue de Nemours 75011 Paris;Prix moyen 26 €;6,5
Maison Pradier - Foyer de Chaillot;1 Place du Trocadéro et du 11 Novembre 75016 Paris;Prix moyen 20 €;8,5
La Taverne Grecque;8 Rue de la Huchette 75005 Paris;Prix moyen 20 €;6,4
La Terrasse de Berthier - Timhotel Berthier;4, boulevard Berthier 75017 Paris;Prix moyen 20 €;6,4
El Mida;46 Boulevard du Temple 75011 Paris;Prix moyen 20 €;6,3
Tong-Ming;11 Rue de Magdebourg, 75116 Paris, France 75116 Paris;Prix moyen 25 €;6,3
Le Bistro de Gaspard;35, avenue Duquesne 75007 Paris;;8,7
Les Marquises;145 Rue Oberkampf 75011 Paris;Prix moyen 25 €;8,7
Le Bon Aloi;5, rue Sauval 75001 Paris;Prix moyen 30 €;8,2
Bissac;10, rue de la Bourse 75002 Paris;Prix moyen 35 €;8,7
Le Café de l'Est;7, rue du 8 mai 1945 75010 Paris;Prix moyen 28 €;8,3
Fujikko;17 Rue de Châteaudun 75009 Paris;Prix moyen 20 €;7,8
Le Bistrot d'Edgard;8 Prom. Claude Lévi-Strauss 75013 Paris;Prix moyen 25 €;8,3
Le Moulin d'Auteuil;75 Bis, rue d'Auteuil 75016 Paris;Prix moyen 38 €;7,9
À la Française;50 Rue Léon Frot 75011 Paris;Prix moyen 30 €;8,3
Bistro le Poincaré;22, avenue Raymond Poincaré 75016 Paris;Prix moyen 25 €;8,5
Sa Lang;19 Rue d'Antin 75002 Paris;Prix moyen 25 €;8
Nikko;11 Rue de la Michodière 75002 Paris;Prix moyen 15 €;8,3
A la Ville de Petrograd;13 Rue Daru 75008 Paris;Prix moyen 50 €;5,6
Khanchi;16 Rue de Tolbiac 75013 Paris;Prix moyen 22 €;5,4
Le Restaurant du Rond Point;2bis Avenue Franklin Delano Roosevelt 75008 Paris;Prix moyen 25 €;7,6
Asmara;6 Rue Merlin 75011 Paris;Prix moyen 20 €;8
Crêperie des Canettes;10, rue des Canettes 75006 Paris;Prix moyen 20 €;7,6
Très Honoré;35, place du Marché Saint-Honoré 75001 Paris;Prix moyen 45 €;8
Au Bouvines;12, avenue de Bouvines 75011 Paris;Prix moyen 23 €;8
La Baraque;102 Rue de Charonne 75011 Paris;Prix moyen 30 €;7,5
In Carne;33 Place de la Bourse 75002 Paris;Prix moyen 30 €;7,6
Cheminée;60bis rue des Entrepreneurs 75015 Paris;Prix moyen 23 €;8,5
Cantina Di Luca George V;12, avenue George V 75008 Paris;Prix moyen 32 €;7,6
Hall's Beer Tavern;68, rue Saint Denis 75001 Paris;Prix moyen 19 €;7,4
Chez Francis;7 Place de l'Alma 75008 Paris;Prix moyen 51 €;7,4
Le Chalet des Iles Daumesnil;Route des Îles 75012 Paris;Prix moyen 52 €;8,2
Le Flandrin;82, avenue Henry Martin 75116 Paris;Prix moyen 84 €;8,2
La Pause Libanaise;8 Rue de l'Isly 75009 Paris;Prix moyen 15 €;8,2
Au Rendez-Vous des Amis Marais;10 Rue Sainte-Croix de la Bretonnerie 75004 Paris;Prix moyen 20 €;8,2
L'entrecôte du 15ème;23, rue Desaix 75015 Paris;Prix moyen 22 €;8,2
Café Rey;1 Rue du Faubourg Saint-Antoine 75011 Paris;Prix moyen 20 €;8,2
Le Siam;12, boulevard de Sebastopol 75004 Paris;Prix moyen 26 €;7,9
Jazz Club Etoile - Hôtel Le Méridien Etoile;81, boulevard Gouvion-Saint-Cyr 75017 Paris;Prix moyen 30 €;8,1
Le Châteaubriand;11 Rue Washington 75008 Paris;Prix moyen 25 €;7,5
Khung Thaï;84, rue de Montreuil 75011 Paris;Prix moyen 26 €;8,6
Le Comptoir du 5e;1 Rue des Grands Degrés 75005 Paris;Prix moyen 23 €;7,6
Bon Ti Gou;132 Rue du Faubourg Saint-Martin 75010 Paris;Prix moyen 25 €;8,1
Hippopotamus Porte des Lilas;5 Avenue du Dr Gley 75020 Paris;Prix moyen 22 €;8,3
Au Chien Qui Fume;33, rue du Pont Neuf 75001 Paris;Prix moyen 42 €;8,4
Le Buffet de la Gare;70, boulevard de Strasbourg 75010 Paris;Prix moyen 15 €;8,4
Septième Raffinement;64 Rue Daguerre 75014 Paris;Prix moyen 25 €;8,1
Le Djembé;11B Rue Eugène Jumin 75019 Paris;Prix moyen 21 €;8,4
Chez Clément - Porte Maillot;99 Boulevard Gouvion-Saint-Cyr 75017 Paris;Prix moyen 26 €;7,2
Black Beans;35 Rue de Trévise 75009 Paris;Prix moyen 15 €;8,6
Bistrot du Centre;131 Rue Saint-Martin 75004 Paris;Prix moyen 18 €;8,4
Les Tontons 15ème;73, rue Brancion 75015 Paris;Prix moyen 24 €;8,4
Le Train Bleu;Place Louis Armand 75012 Paris;Prix moyen 81 €;9
Le Santoor;30 Rue Marbeuf 75008 Paris;Prix moyen 20 €;7,8
Chez Clément - Porte de Versailles;407 Rue de Vaugirard 75015 Paris;Prix moyen 26 €;7,1
Sur la Route de Plouescat;4 Rue Lamarck 75018 Paris;Prix moyen 16 €;7,1
Vantre;19 Rue de la Fontaine au Roi 75011 Paris;Prix moyen 70 €;
Pena Festayre;32 Avenue Corentin Cariou, Parvis de la Cité des Sciences et de l'Industrie 75019 Paris;Prix moyen 25 €;8,4
DERYA;24, rue du Faubourg Saint-Denis 75010 Paris;Prix moyen 25 €;
Les Fous de l'Ile;33, rue des Deux Ponts 75004 Paris;Prix moyen 25 €;8,7
Le Pot de Fer;10-12 rue du Pot de Fer 75005 Paris;Prix moyen 26 €;
Le Bistrot Quai;26, avenue Pierre Mendès France 75013 Paris;Prix moyen 30 €;8
Le Bistrot Gourmand;78 Rue Mouffetard 75005 Paris;Prix moyen 20 €;8
La Maison de Verlaine;39, rue Descartes 75005 Paris;Prix moyen 25 €;
À La Folie;36, rue Oberkampf 75011 Paris;Prix moyen 23 €;
La Dolce Vita da Mastroianni;255, rue du Faubourg St Antoine 75011 Paris;Prix moyen 22 €;
Balaji;134-136 Rue Saint-Maur, 75011 Paris, France 75011 Paris;Prix moyen 29 €;8
Pizza Tina;73 Avenue Bosquet 75007 Paris;Prix moyen 25 €;8
Restaurant Brindille;92, boulevard Murat 75016 Paris;Prix moyen 31 €;
Barrio Latino-Bar Cubain;46, rue du Faubourg Saint-Antoine 75012 Paris;Prix moyen 30 €;6,8
L'Atelier 102;102 Rue du Château 75014 Paris;Prix moyen 20 €;7,4
Khatag;68, rue Quincampoix 75003 Paris;Prix moyen 16 €;8,1
Pizzeria Victoria;53 Boulevard Victor 75015 Paris;Prix moyen 25 €;7,9
Santa Lucia;16, rue Breguet 75011 Paris;Prix moyen 23 €;8,3
La Taverne de l'Olympia;25, rue Caumartin 75009 Paris;Prix moyen 20 €;8,1
Le Carré des Ternes;84, avenue des Ternes 75017 Paris;Prix moyen 38 €;7,9
Café Marais;10, rue des Haudriettes 75003 Paris;;6,6
Soluxe;59 Avenue Raymond Poincaré 75116 Paris;Prix moyen 70 €;5,3
MG Road;205 Rue Saint-Martin 75003 Paris;Prix moyen 35 €;8,6
Venise;191, avenue de Versailles 75016 Paris;Prix moyen 24 €;7,8
Le Percolateur;20, rue de Turin 75008 Paris;Prix moyen 45 €;8,8
Les Jardins de Bagatelle;42, route de Sèvres à Neuilly 75016 Paris;Prix moyen 40 €;8
Le Longchamp;158 rue de Longchamp 75016 Paris;Prix moyen 25 €;7,7
Odyssey - Restaurant galactique;6 Rue Dante 75005 Paris;Prix moyen 20 €;7,1
Saint-Sébastien;42, rue Saint-Sébastien 75011 Paris;Prix moyen 17 €;
Le Déjeuner sur l'Herbe;56 bis, rue de Clichy 75009 Paris;Prix moyen 20 €;8,3
Yokhama;24 Rue Saint-Lazare 75009 Paris;Prix moyen 17 €;7,6
Daroco;6 Rue Vivienne 75002 Paris;Prix moyen 38 €;8,9
Ellis Gourmet Burger Bastille;58 Rue du Faubourg Saint-Antoine 75012 Paris;Prix moyen 20 €;8,2
Les Gouttes de Dieu;8 Rue Rossini 75009 Paris;Prix moyen 28 €;7,5
Le Clin's 20;49 Rue Pixérécourt 75020 Paris;Prix moyen 16 €;7,3
Sir Winston;5, rue Presbourg 75016 Paris;;8,4
L'Officiel;166, boulevard Haussmann 75008 Paris;Prix moyen 52 €;7,6
Séréna;56 Rue Amelot 75011 Paris;Prix moyen 15 €;6
Allan's Burger Côté Jardin;37 Rue de Ponthieu 75008 Paris;Prix moyen 15 €;5,3
L'Entrée des Artistes;1, impasse de la Gaîeté 75014 Paris;Prix moyen 35 €;8,3
Les Bouquinistes;53, quai des Grands Augustins 75006 Paris;Prix moyen 71 €;8,6
750g La Table Porte de Versailles;397 Rue de Vaugirard 75015 Paris;Prix moyen 24 €;8,2
Le Chat Noir 1881;68 Boulevard de Clichy 75018 Paris;Prix moyen 23 €;8,5
Le Petit Verdot;75, Rue du Cherche-Midi 75006 Paris;Prix moyen 35 €;9,9
La Citadelle;21 rue Médéric 75017 Paris;Prix moyen 34 €;9,4
La Table de Philippe;9 Rue Boucry 75018 Paris;Prix moyen 25 €;10
New Jawad Longchamps;30 Rue de Longchamp 75116 Paris;Prix moyen 20 €;9
Hanouman;32-36, rue de Torcy 75018 Paris;Prix moyen 18 €;9
Sola - Hiroki Yoshitake;12, rue de l'Hotel Colbert 75005 Paris;Prix moyen 98 €;9,6
Oka;1 Rue Berthollet 75005 Paris;Prix moyen 75 €;9,6
Polissons;35 Rue Ramey 75018 Paris;Prix moyen 30 €;9,8
L'Auberge Le Quincy;28, avenue Ledru Rollin 75012 Paris;Prix moyen 50 €;9,3
Les deux Magots;6, place Saint-Germain-des-Près 75006 Paris;Prix moyen 51 €;9,7
Au Vieux Comptoir;17, rue Lavandières Sainte-Opportune 75001 Paris;Prix moyen 30 €;9,6
Anthocyane;63 Rue Daguerre 75014 Paris;Prix moyen 50 €;9,4
Les Rillettes;33, rue de Navarin 75009 Paris;Prix moyen 35 €;9,6
L'Avant Première;9 Rue des Petits Champs 75001 Paris;Prix moyen 25 €;8,2
Eat Sushi Montorgueil;83 rue Réaumur 75002 Paris;Prix moyen 15 €;7,6
Bistrot du 1er;95, rue Saint-Honoré 75001 Paris;Prix moyen 33 €;9,1
Le Café du Commerce;51, rue du Commerce 75015 Paris;Prix moyen 43 €;9,3
Shiva;4, rue de Taïti 75012 Paris;Prix moyen 18 €;
Al Wady;153, rue de Lourmel 75015 Paris;Prix moyen 27 €;9,5
Thaï Papaya;51 rue des Cinq Diamants 75013 Paris;Prix moyen 23 €;9,5
Le Céladon - Hôtel Westminster Paris;13, rue de la Paix 75002 Paris;Prix moyen 50 €;9,2
Palais d'Archana;110, boulevard Charonne 75020 Paris;Prix moyen 22 €;8,3
Cucuzza;14, rue des Moines 75017 Paris;Prix moyen 25 €;9
Le Mercier;89 Rue Lemercier 75017 Paris;Prix moyen 30 €;9
Piccola Toscana;10, rue Rochambeau 75009 Paris;Prix moyen 25 €;9
Le Bar du Grand Hôtel;2 Rue Scribe 75009 Paris;Prix moyen 60 €;9,2
El Papi Chulo;48 Rue Condorcet 75009 Paris;Prix moyen 30 €;9,4
Bona Suzy;9 Rue Poirier de Narçay 75014 Paris;Prix moyen 22 €;9,2
La Presqu'île;113 rue du Faubourg Poissonnière 75009 Paris;Prix moyen 22 €;9,4
Petit Celadon - Hôtel Westminster Paris;13, rue de la Paix 75002 Paris;Prix moyen 65 €;9,1
Les Cartes Postales;7, rue Gomboust 75001 Paris;Prix moyen 40 €;9,3
L'Ourcine;92, Rue Broca 75013 Paris;Prix moyen 35 €;9,3
Le Saint-Joseph;192 Rue Raymond Losserand 75014 Paris;Prix moyen 20 €;
Sans Gêne Batignolles;112 rue Legendre 75017 Paris;Prix moyen 24 €;8,7
Café Martini;11 Rue du Pas de la Mule 75004 Paris;Prix moyen 30 €;9,1
Le Volant Basque;13 rue beatrix dussane 75015 Paris;Prix moyen 33 €;9,3
Le Petit Vendôme;8, rue des Capucines 75001 Paris;Prix moyen 30 €;8,9
Sea Bar - Paris Pêche;79, rue Crozatier 75012 Paris;Prix moyen 35 €;9,3
Sacrée Fleur;50, rue de Clignancourt 75018 Paris;Prix moyen 30 €;9,3
Les Grandes Bouches;78, rue de Lévis 75017 Paris;Prix moyen 40 €;9,1
Fleur d'Oranger;11 Rue des Gâtines 75020 Paris;Prix moyen 20 €;9,3
Cap 99;5 Rue du Pot de Fer 75005 Paris;Prix moyen 30 €;9,1
Chez France;9 Rue Amélie 75007 Paris;Prix moyen 26 €;9,1
Chez Lévêque;10 Rue Saint-Julien le Pauvre 75005 Paris;Prix moyen 30 €;9,1
Duke’s Bar – Hôtel Westminster Paris;13, rue de la Paix ou 15, rue Daunou 75002 Paris;Prix moyen 20 €;9,2
KD;1 Rue Pradier 75019 Paris;;9
Le Petula;6, rue des Ciseaux 75006 Paris;Prix moyen 23 €;7,8
Edgar;31, rue d’Alexandrie 75002 Paris;Prix moyen 35 €;8,8
Bloom 11e;126 Avenue Parmentier 75011 Paris;Prix moyen 14 €;9
Afrik'n'Fusion La Fourche;28 Avenue de Saint-Ouen 75018 Paris;Prix moyen 15 €;
Le Boeuf Volant;4 Rue Mariotte 75017 Paris;Prix moyen 60 €;9
Les Vieilles Pierres;60, rue de l'Arbre Sec 75001 Paris;Prix moyen 30 €;8,7
Tondo;29 Rue de Cotte 75012 Paris;Prix moyen 35 €;9
La Balançoire;6 Rue Aristide Bruant 75018 Paris;Prix moyen 30 €;9
Seize Neuf;19, rue de Châteaudun 75009 Paris;Prix moyen 25 €;
Le Terminus du Chatelet;5 Rue des Lavandières Sainte-Opportune 75001 Paris;Prix moyen 35 €;8,8
Comptoir de la Gastronomie;34, rue Montmartre 75001 Paris;Prix moyen 35 €;9,2
La Grange Batelière;16, rue de la Grange Batelière 75009 Paris;Prix moyen 38 €;9,2
Le Vieux Crapaud;16 Rue Lauriston 75116 Paris;Prix moyen 50 €;8,5
La Fresque;100 Rue Rambuteau 75001 Paris;Prix moyen 25 €;8,7
Iovine's;7 Rue du Colonel Driant 75001 Paris;Prix moyen 20 €;9,1
Le Repère;29, rue Beaurepaire 75010 Paris;Prix moyen 20 €;
Le Magnolia;29, rue Saint-Blaise 75020 Paris;Prix moyen 24 €;
Atelier Rodier;17 Rue Rodier 75009 Paris;Prix moyen 37 €;9,1
Le Marcab;225, rue de Vaugirard 75015 Paris;Prix moyen 37 €;8,9
Le Platinum;19, rue du Commandant Mouchotte 75014 Paris;Prix moyen 55 €;8,9
Marignan Bar - Hôtel Marignan;12, rue de Marignan 75008 Paris;Prix moyen 35 €;9,1
Luni;17 Rue de Bagnolet 75020 Paris;Prix moyen 20 €;9,1
Les Cévennes;55, rue des Cévennes 75015 Paris;Prix moyen 32 €;8,9
Albion;80 Rue du Faubourg Poissonnière 75010 Paris;Prix moyen 45 €;9,1
Queen Ann;5, rue Simon le Franc 75004 Paris;Prix moyen 19 €;
Il Giramondo;175 Rue de Grenelle 75007 Paris;Prix moyen 30 €;9,1
L'Inté Caffé;22, rue Cambaceres 75008 Paris;Prix moyen 32 €;8,6
La Locanda;8 Rue du Dragon 75006 Paris;Prix moyen 40 €;8,6
Muxu Paris;16, rue Deguerry 75011 Paris;Prix moyen 38 €;8,8
Le Beaujolais d'Auteuil;99, boulevard de Montmorency 75016 Paris;Prix moyen 35 €;9
Restaurant AG;2, rue Clément 75006 Paris;Prix moyen 35 €;9
La Miguênne;154, rue Lamarck 75018 Paris;Prix moyen 26 €;9
Cathay Palace;14, rue Pierre Guérin 75016 Paris;Prix moyen 35 €;9
La Mauvaise Réputation;28, rue Léopold Bellan 75002 Paris;Prix moyen 38 €;8,8
Lucia;1 Rue de l'arbalete 75005 Paris;Prix moyen 34 €;8,8
Aux Saveurs Du Marché;73, avenue Niel 75017 Paris;Prix moyen 40 €;9
La Buca;18 Rue Grégoire de Tours 75006 Paris;Prix moyen 35 €;9
Chez Francine;167 Rue du Faubourg Saint-Antoine, Paris, France 75011 Paris;Prix moyen 20 €;
Yokohama;6, rue Joubert 75009 Paris;Prix moyen 17 €;7,8
L'Eglantine;21, rue Fabre d'Eglantine 75012 Paris;Prix moyen 25 €;8,5
Petit Duc;14, boulevard Bonne Nouvelle 75010 Paris;Prix moyen 22 €;
Entoto;143 - 145, rue Léon Maurice Nordmann 75013 Paris;Prix moyen 22 €;8,5
Marriott Bar-Atrium;70 Avenue des Champs-Élysées 75008 Paris;Prix moyen 45 €;8,4
Les Alchimistes;16, rue Favart 75002 Paris;Prix moyen 45 €;
L'Etoile de Taroudant;15 Rue d'Héliopolis 75017 Paris;Prix moyen 25 €;8,5
L'Ardoise;28, rue du Mont-Thabor 75001 Paris;Prix moyen 40 €;
Mon Vieil Ami;69, Rue Saint-Louis en l'Ile 75004 Paris;Prix moyen 38 €;8,9
Le Café d'Avant;35, rue Claude Bernard 75005 Paris;Prix moyen 20 €;8,7
La Halle aux Oliviers de La Bellevilloise;19, rue Boyer 75020 Paris;Prix moyen 29 €;8,7
Chez Paulette - 12ème Domaine;3, rue Crozatier 75012 Paris;Prix moyen 20 €;8,7
Le Zakouski;127, rue du Château 75014 Paris;Prix moyen 24 €;8,7
Vino e Cucina;22-24, rue Saint-Sauveur 75002 Paris;Prix moyen 35 €;8
Habemus Bar Restaurant & Brunch;13, rue Monsigny 75002 Paris;Prix moyen 32 €;8,7
La Table de Botzaris - Buttes Chaumont;10 Rue du Général Brunet 75019 Paris;Prix moyen 35 €;8,6
D'Annunziata;58 Rue des Mathurins 75008 Paris;Prix moyen 17 €;
Chez Nagi;121, rue de l'Universite 75007 Paris;Prix moyen 25 €;
L'Alcôve;46 Rue Didot, Paris, France 75014 Paris;Prix moyen 29 €;8,9
Cantine Supernature;12 Rue de Trévise 75009 Paris;Prix moyen 25 €;
"La Maison ""Austerlitz""";8 Boulevard de l'Hôpital 75005 Paris;Prix moyen 25 €;8,9
Le Chastel;2 Rue Portalis 75008 Paris;Prix moyen 20 €;
Le Garance;16 Rue des Maraîchers 75020 Paris;Prix moyen 20 €;
L'Italia In Bocca;16 ,rue Gabriel Lame 75012 Paris;Prix moyen 25 €;
Le Bois le Vent;59, rue Boulainvilliers 75016 Paris;Prix moyen 35 €;
La Taverne de l'Arbre Sec;109, rue Saint-Honoré 75001 Paris;Prix moyen 25 €;
Les Relais d'Alsace;16, rue Coquillere 75001 Paris;Prix moyen 67 €;
Schum;50, rue Lauriston 75016 Paris;Prix moyen 35 €;
Miniatures - Yoni Saada;31, avenue de Versailles 75016 Paris;Prix moyen 60 €;8,9
Le Copernic;54, avenue Kléber 75016 Paris;Prix moyen 35 €;
Passion Guarani;21 Rue Alexandre Dumas 75011 Paris;Prix moyen 35 €;8,9
My Boat;Parc de la Villette - 211, avenue Jean Jaurès 75019 Paris;Prix moyen 30 €;
La Cocotte Dépote;29 Rue du Faubourg Saint-Martin 75010 Paris;Prix moyen 15 €;8,9
Mansart;1, rue Mansart 75009 Paris;Prix moyen 18 €;
Pizza Cesar Saint-Marcel;81, bd Saint-Marcel 75013 Paris;Prix moyen 24 €;
La Fontaine d'Italie;23, rue Molière 75001 Paris;Prix moyen 25 €;
